frame,left_hand_detection_confidence,right_hand_detection_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
10,1.0000000000,1.0000000000,0.6059100743,0.8492079624,0.0000001678,0.5789070725,0.8596272469,-0.0049920748,0.5539246798,0.8790426254,-0.0102748573,0.5333963682,0.8971156068,-0.0150544399,0.5158183778,0.9087349133,-0.0204218928,0.5695718097,0.8810170581,-0.0220166429,0.5563344359,0.9126009941,-0.0288598277,0.5501483083,0.9357165694,-0.0323388577,0.5457877753,0.9570700482,-0.0356314769,0.5865471959,0.8871325254,-0.0232875887,0.5727177858,0.9246512055,-0.0292902663,0.5647383928,0.9511201978,-0.0318022184,0.5588978934,0.9729611205,-0.0353971846,0.6040750146,0.8930921555,-0.0247521549,0.5917398334,0.9255117774,-0.0298974235,0.5832997561,0.9489061236,-0.0316393562,0.5765943542,0.9678327637,-0.0341784022,0.6210287809,0.8990920782,-0.0262549594,0.6142805815,0.9266080856,-0.0312528647,0.6084604263,0.9443496466,-0.0325099975,0.6032616351,0.9596313829,-0.0341855697,0.4034707890,0.8582805595,0.0000002607,0.4333240092,0.8680791855,-0.0064384332,0.4616916180,0.8798632026,-0.0121313166,0.4817807484,0.8936642389,-0.0169559966,0.4989508921,0.9047465454,-0.0208374498,0.4501650573,0.8840492973,-0.0201539293,0.4731944799,0.9134457111,-0.0329013690,0.4826254249,0.9381300211,-0.0404301174,0.4862415793,0.9609466305,-0.0432138798,0.4337770641,0.8947482109,-0.0224990658,0.4486905336,0.9287959337,-0.0329974629,0.4562874436,0.9569727778,-0.0381796621,0.4616717164,0.9797122127,-0.0416885125,0.4144698977,0.9028493166,-0.0244345590,0.4249387980,0.9314191341,-0.0347628146,0.4322183430,0.9547122121,-0.0379565619,0.4388093482,0.9750509501,-0.0400666559,0.3960604966,0.9091585875,-0.0263782870,0.3974964321,0.9338074327,-0.0357765630,0.3991535902,0.9516532421,-0.0378942899,0.4013128239,0.9701993772,-0.0392233712
11,1.0000000000,1.0000000000,0.6058324859,0.8496240442,0.0000001689,0.5799663067,0.8584868312,-0.0052644596,0.5545552373,0.8783103824,-0.0109995184,0.5334030171,0.8968435620,-0.0153560495,0.5160136812,0.9086558696,-0.0207996813,0.5694194868,0.8806114660,-0.0227619357,0.5574270487,0.9105861783,-0.0311421063,0.5513566136,0.9340627789,-0.0349555798,0.5450038728,0.9566748385,-0.0365640875,0.5876644254,0.8855090141,-0.0251090210,0.5742428899,0.9233871698,-0.0317174271,0.5655459166,0.9500867128,-0.0344660170,0.5578981167,0.9737965671,-0.0363082806,0.6052808166,0.8912414312,-0.0266445763,0.5932800770,0.9243319035,-0.0323077627,0.5842825174,0.9480744004,-0.0343208499,0.5753842448,0.9697960518,-0.0351866079,0.6221423149,0.8970264792,-0.0282102879,0.6150661111,0.9249949455,-0.0337182134,0.6090800762,0.9436627626,-0.0354164839,0.6019055689,0.9614439356,-0.0352376067,0.4048112878,0.8582154228,0.0000002704,0.4314791560,0.8669114113,-0.0070262393,0.4602473080,0.8797439933,-0.0125357723,0.4832488749,0.8922323223,-0.0170490386,0.5010627749,0.9014639062,-0.0211525124,0.4518992114,0.8839317395,-0.0210601811,0.4697159529,0.9151436090,-0.0320639275,0.4789655805,0.9402998090,-0.0393593982,0.4900466081,0.9611043747,-0.0451273390,0.4316543937,0.8951209784,-0.0219821278,0.4469940662,0.9285617471,-0.0328166746,0.4551427662,0.9573088288,-0.0383333601,0.4660832481,0.9806044614,-0.0433273257,0.4122042656,0.9032251239,-0.0239498820,0.4230844378,0.9314036965,-0.0347328745,0.4313939214,0.9536238909,-0.0383620113,0.4434955498,0.9761170448,-0.0409826447,0.3934869170,0.9099991322,-0.0259888042,0.3955610394,0.9349271059,-0.0356302224,0.3986570239,0.9525091648,-0.0381264724,0.4076621657,0.9718025544,-0.0398362104
12,1.0000000000,1.0000000000,0.6059165528,0.8500744580,0.0000001732,0.5799812078,0.8585511446,-0.0055081071,0.5544058084,0.8783443570,-0.0114312069,0.5332937542,0.8966447133,-0.0157775138,0.5159570656,0.9084728148,-0.0213448168,0.5690685116,0.8805412751,-0.0237446210,0.5558363795,0.9131686091,-0.0321480930,0.5488287210,0.9369302988,-0.0354652740,0.5436221925,0.9576398673,-0.0376726677,0.5873533487,0.8867564201,-0.0256391279,0.5716419816,0.9272396564,-0.0321386904,0.5624150038,0.9538096189,-0.0341563486,0.5565290493,0.9755711847,-0.0373052812,0.6047173738,0.8937874436,-0.0267025437,0.5902937055,0.9305335879,-0.0320141986,0.5807596445,0.9543344975,-0.0334169976,0.5738340761,0.9726473601,-0.0362774736,0.6212965250,0.9008795023,-0.0277827792,0.6120172739,0.9309692979,-0.0327191725,0.6051832438,0.9488025308,-0.0337536111,0.6005075705,0.9644697585,-0.0364144010,0.4047699449,0.8587353145,0.0000002703,0.4305551648,0.8663933873,-0.0069568325,0.4601649642,0.8794440627,-0.0133436816,0.4832507251,0.8913744634,-0.0172923112,0.5014868431,0.8994321394,-0.0217639567,0.4521478200,0.8847623336,-0.0221451154,0.4725099504,0.9153127670,-0.0350699499,0.4822018445,0.9401893020,-0.0421929583,0.4920902654,0.9620054230,-0.0466192529,0.4338812232,0.8923758268,-0.0244596526,0.4506280720,0.9295231104,-0.0362865925,0.4588753879,0.9585279822,-0.0417679995,0.4688178965,0.9822990583,-0.0448259821,0.4150321484,0.9011620879,-0.0263769552,0.4273357987,0.9345453978,-0.0375608206,0.4351638258,0.9593247175,-0.0410219468,0.4465525754,0.9797280670,-0.0420862247,0.3963402808,0.9090002775,-0.0283152387,0.4003715217,0.9368479252,-0.0376915336,0.4042612910,0.9553123713,-0.0401106887,0.4128210492,0.9748429988,-0.0406896818
13,1.0000000000,1.0000000000,0.6059952175,0.8505640378,0.0000001772,0.5796970129,0.8577154875,-0.0055672317,0.5540062189,0.8772757053,-0.0117362374,0.5330410749,0.8966391997,-0.0161136514,0.5156585189,0.9083009917,-0.0217779217,0.5685166484,0.8806759901,-0.0247357813,0.5531286597,0.9155835509,-0.0331494883,0.5457784534,0.9397943616,-0.0367107205,0.5418837293,0.9596881904,-0.0386928381,0.5853204131,0.8891060948,-0.0262334570,0.5688958764,0.9305577278,-0.0330890156,0.5595798492,0.9580557942,-0.0351915210,0.5551188094,0.9775598173,-0.0382883841,0.6030381322,0.8965846300,-0.0272307694,0.5879585147,0.9345873594,-0.0328565426,0.5783537030,0.9590898752,-0.0345073976,0.5722545273,0.9753235512,-0.0373807169,0.6201620102,0.9039053917,-0.0281672254,0.6103339195,0.9350036979,-0.0336593091,0.6035220623,0.9537080526,-0.0350854993,0.5995074977,0.9678702284,-0.0376823715,0.4042639076,0.8595279836,0.0000002657,0.4302335382,0.8673432469,-0.0059443233,0.4592680931,0.8790399432,-0.0124948788,0.4826647123,0.8907591668,-0.0174054737,0.5011153198,0.8982549305,-0.0222395727,0.4520104311,0.8860238182,-0.0230651330,0.4758853614,0.9187135696,-0.0375465825,0.4870332778,0.9436372519,-0.0451776870,0.4937199081,0.9631438985,-0.0475534947,0.4360344410,0.8955066204,-0.0266729333,0.4556733966,0.9339580536,-0.0387805402,0.4652602077,0.9625345469,-0.0441458598,0.4710507443,0.9841618106,-0.0459040208,0.4176583588,0.9038283825,-0.0287396517,0.4328800142,0.9409039021,-0.0397144593,0.4417746365,0.9662835598,-0.0429509804,0.4491637728,0.9841155732,-0.0429845681,0.3992161155,0.9107936621,-0.0306203794,0.4061984718,0.9416859150,-0.0401561372,0.4122159481,0.9612352252,-0.0424694419,0.4173405143,0.9784469598,-0.0413772440
14,1.0000000000,1.0000000000,0.6059659000,0.8508679513,0.0000001787,0.5793004036,0.8589062691,-0.0054261228,0.5530539751,0.8783922195,-0.0118049821,0.5327482317,0.8968698815,-0.0162458344,0.5152711118,0.9083005124,-0.0219075148,0.5679958750,0.8806568057,-0.0255450445,0.5511164069,0.9169710875,-0.0351666063,0.5438080430,0.9426388144,-0.0385031030,0.5402853199,0.9620223135,-0.0393773339,0.5855143666,0.8896793723,-0.0280973967,0.5682417154,0.9319939613,-0.0356959403,0.5588186979,0.9605248570,-0.0378460437,0.5539604338,0.9785838525,-0.0390474449,0.6036370993,0.8975981474,-0.0292435344,0.5872488022,0.9367701411,-0.0356366411,0.5766803026,0.9622710943,-0.0378069505,0.5710798812,0.9764036705,-0.0382476767,0.6204638481,0.9058870673,-0.0302417781,0.6102801561,0.9387360811,-0.0367879309,0.6031466126,0.9590798616,-0.0391883142,0.5993317356,0.9700870697,-0.0387259602,0.4037310299,0.8600203414,0.0000002594,0.4306865633,0.8672344685,-0.0050781830,0.4597662091,0.8788582683,-0.0113771167,0.4819870741,0.8902936464,-0.0173056181,0.5004941896,0.8975968675,-0.0223677283,0.4518106634,0.8871578361,-0.0235542763,0.4765432477,0.9189830422,-0.0357377380,0.4880391359,0.9430390596,-0.0423645452,0.4950467210,0.9641309299,-0.0478926732,0.4366276860,0.8980802298,-0.0264129918,0.4576578736,0.9355671406,-0.0381674208,0.4674572349,0.9638594985,-0.0429721214,0.4726945493,0.9855050411,-0.0464045025,0.4183510244,0.9072650075,-0.0291767176,0.4352580309,0.9439008832,-0.0399299636,0.4450076222,0.9696742892,-0.0426393189,0.4509727747,0.9872637608,-0.0434296421,0.3997271657,0.9159135222,-0.0316982269,0.4097142220,0.9469687939,-0.0403621458,0.4166392684,0.9664995670,-0.0416615643,0.4202324386,0.9811529115,-0.0416866864
15,1.0000000000,1.0000000000,0.6058369069,0.8507331093,0.0000001788,0.5796082616,0.8599883318,-0.0053569409,0.5531949401,0.8793219328,-0.0115233362,0.5325921327,0.8972049411,-0.0162066820,0.5150426087,0.9085622245,-0.0217391688,0.5677376901,0.8802955673,-0.0260809649,0.5513058305,0.9178963900,-0.0351416655,0.5439574122,0.9437084794,-0.0384629257,0.5391238883,0.9639040531,-0.0395925051,0.5860950351,0.8874840736,-0.0281410161,0.5694425106,0.9294911027,-0.0357564911,0.5605779290,0.9579589963,-0.0380535945,0.5529691941,0.9780298089,-0.0393067300,0.6043594480,0.8950319886,-0.0291956142,0.5891101956,0.9324104190,-0.0354380570,0.5786607862,0.9574211836,-0.0373780206,0.5704269733,0.9752999068,-0.0385366337,0.6214594841,0.9035215378,-0.0301539619,0.6114869118,0.9352076650,-0.0364305899,0.6047345400,0.9552039504,-0.0385092311,0.5998878229,0.9701431742,-0.0390722693,0.4032614015,0.8597328433,0.0000002526,0.4303752780,0.8670217991,-0.0056895525,0.4590886235,0.8788639307,-0.0123469261,0.4814358386,0.8900019539,-0.0170255846,0.4998730748,0.8972714882,-0.0221140565,0.4515336932,0.8876851211,-0.0235603769,0.4773032069,0.9210335016,-0.0369009413,0.4888196588,0.9456384182,-0.0442001522,0.4958238391,0.9647476900,-0.0477393454,0.4370307624,0.8985738158,-0.0263310988,0.4574530125,0.9387982488,-0.0381245762,0.4669641256,0.9673050642,-0.0428683832,0.4734909776,0.9857057246,-0.0464165344,0.4188510776,0.9073702693,-0.0285481103,0.4353866577,0.9469287395,-0.0388639197,0.4446279407,0.9712302089,-0.0410933979,0.4513479792,0.9879498931,-0.0434785316,0.4002445936,0.9150077105,-0.0306348652,0.4092366695,0.9479351640,-0.0387839414,0.4159235358,0.9673575163,-0.0397655703,0.4205281779,0.9817291937,-0.0417525943
16,1.0000000000,1.0000000000,0.6057263246,0.8502091631,0.0000001806,0.5785617232,0.8574905396,-0.0055279480,0.5532882810,0.8783853650,-0.0113531649,0.5326883411,0.8974445095,-0.0161403710,0.5151586027,0.9090255640,-0.0214663743,0.5678168428,0.8797132501,-0.0263999164,0.5509477258,0.9176313281,-0.0343328416,0.5430471301,0.9437649250,-0.0370937362,0.5383926982,0.9650219047,-0.0394423401,0.5856037140,0.8860157132,-0.0276960358,0.5672051907,0.9266067743,-0.0345202461,0.5575664043,0.9539608359,-0.0361749455,0.5519215858,0.9763388055,-0.0390301041,0.6033680439,0.8935251832,-0.0285070557,0.5893920064,0.9290384054,-0.0339802392,0.5788254142,0.9531759024,-0.0355250165,0.5700511509,0.9727243765,-0.0381852360,0.6201115847,0.9017806649,-0.0292415712,0.6129766107,0.9318637252,-0.0348329917,0.6072224975,0.9506947994,-0.0364787057,0.6005839985,0.9684879857,-0.0386045041,0.4029260213,0.8586757905,0.0000002462,0.4289142191,0.8650166988,-0.0051794979,0.4579386711,0.8779814839,-0.0112640513,0.4811359192,0.8899447916,-0.0165926840,0.4993806279,0.8972619181,-0.0215151859,0.4512412864,0.8875218596,-0.0231625039,0.4753182530,0.9195966125,-0.0363789685,0.4873383641,0.9440882206,-0.0435808077,0.4960541140,0.9649624804,-0.0471626568,0.4354970753,0.8967245221,-0.0265540648,0.4556660652,0.9345290661,-0.0387798846,0.4660190046,0.9629501700,-0.0440586284,0.4736197268,0.9845347313,-0.0460382147,0.4168790877,0.9058274031,-0.0293024257,0.4328357279,0.9425658584,-0.0405509174,0.4423499107,0.9675099850,-0.0435353443,0.4503915206,0.9861442536,-0.0432316525,0.3980487287,0.9138545990,-0.0318603516,0.4066071510,0.9450921416,-0.0413139276,0.4124743044,0.9643234015,-0.0431292877,0.4184293774,0.9799152140,-0.0417138827
17,1.0000000000,1.0000000000,0.6057506954,0.8496992536,0.0000001853,0.5798025727,0.8562120795,-0.0057723941,0.5538358688,0.8771870136,-0.0116705513,0.5330001161,0.8974950692,-0.0161541862,0.5155898682,0.9094899065,-0.0212929929,0.5681675024,0.8790872448,-0.0266271891,0.5510189533,0.9182830453,-0.0345207825,0.5433682203,0.9440226555,-0.0376830474,0.5379715098,0.9654505414,-0.0391742645,0.5848659277,0.8868654370,-0.0275513586,0.5671465397,0.9257193208,-0.0345779099,0.5573687553,0.9529713988,-0.0366775319,0.5508488223,0.9744183031,-0.0384891826,0.6030694842,0.8941352367,-0.0284104981,0.5891098976,0.9264503121,-0.0340779684,0.5786702633,0.9500527978,-0.0361163467,0.5696938716,0.9699281720,-0.0374760657,0.6208094954,0.9019925594,-0.0292675178,0.6127597690,0.9309558272,-0.0347920358,0.6066850424,0.9494782686,-0.0367547162,0.6008343232,0.9663568934,-0.0376627353,0.4028195855,0.8573027172,0.0000002406,0.4298518598,0.8640217781,-0.0058292453,0.4584674537,0.8771665692,-0.0116969608,0.4811334420,0.8901548103,-0.0160524910,0.4990912248,0.8975986708,-0.0206959229,0.4511213982,0.8869561975,-0.0224806621,0.4741340280,0.9194589257,-0.0349872671,0.4866673946,0.9435707927,-0.0420791507,0.4959685314,0.9649187300,-0.0462070138,0.4346655905,0.8965458274,-0.0248362236,0.4543150961,0.9325212240,-0.0365004130,0.4649148583,0.9601641893,-0.0416892990,0.4734919580,0.9823917528,-0.0452854712,0.4163420498,0.9055983424,-0.0271575358,0.4302089512,0.9374216199,-0.0379488356,0.4392456710,0.9615215063,-0.0410262942,0.4489067557,0.9827814569,-0.0426627566,0.3976989090,0.9132458568,-0.0294303577,0.4027932286,0.9399246573,-0.0384942144,0.4075519443,0.9574139714,-0.0403936990,0.4151743248,0.9765751262,-0.0415003701
18,1.0000000000,1.0000000000,0.6058766701,0.8495583481,0.0000001909,0.5801979303,0.8565369248,-0.0067089782,0.5547713637,0.8774002194,-0.0127231739,0.5333609558,0.8973464587,-0.0162133170,0.5160929484,0.9096762900,-0.0212651858,0.5685896393,0.8784444866,-0.0268011703,0.5504506230,0.9193072915,-0.0353896581,0.5420302153,0.9450076818,-0.0376548395,0.5377649171,0.9654276736,-0.0389675288,0.5862491131,0.8870236278,-0.0279443897,0.5657365918,0.9282438755,-0.0344025679,0.5555757880,0.9543670416,-0.0354699194,0.5499839431,0.9728403151,-0.0380355039,0.6035650969,0.8953012228,-0.0276580527,0.5873178840,0.9307090044,-0.0327461995,0.5764352679,0.9526432157,-0.0338048413,0.5693254094,0.9676909398,-0.0368082143,0.6200037003,0.9037650824,-0.0273645464,0.6118243933,0.9333016872,-0.0325010717,0.6054928303,0.9509433508,-0.0339524075,0.6004949156,0.9646002251,-0.0367420168,0.4029200191,0.8560901513,0.0000002366,0.4311028123,0.8650605083,-0.0052454793,0.4597055018,0.8792289495,-0.0107283639,0.4813197062,0.8905271756,-0.0154974577,0.4989820502,0.8981588292,-0.0198527830,0.4512590605,0.8863353767,-0.0216479630,0.4753535688,0.9205991030,-0.0338784717,0.4869087934,0.9450414181,-0.0404913537,0.4958048431,0.9647944223,-0.0450233293,0.4362449944,0.8961124420,-0.0245230589,0.4554144442,0.9315932989,-0.0358781926,0.4655006230,0.9582666755,-0.0411220044,0.4733762656,0.9800877471,-0.0442329913,0.4171442389,0.9048459530,-0.0269610751,0.4303299189,0.9359992743,-0.0377730057,0.4389985800,0.9583845735,-0.0411036052,0.4477303749,0.9791597424,-0.0417906450,0.3973696232,0.9126361609,-0.0292888302,0.4021982551,0.9377077222,-0.0388390683,0.4064622819,0.9546997547,-0.0412082374,0.4120996290,0.9730784130,-0.0410389594
19,1.0000000000,1.0000000000,0.6059605931,0.8497940928,0.0000001939,0.5808666348,0.8576481342,-0.0055908696,0.5551457405,0.8779972792,-0.0115978187,0.5335902252,0.8970006204,-0.0162053796,0.5163937349,0.9093987267,-0.0212911975,0.5687926384,0.8777599410,-0.0268581263,0.5522845387,0.9175115228,-0.0345874764,0.5436794162,0.9436674118,-0.0373419486,0.5376961672,0.9652246138,-0.0388566715,0.5868825912,0.8854708076,-0.0279638935,0.5671710968,0.9259869456,-0.0343220122,0.5563334227,0.9525518417,-0.0357585661,0.5495136278,0.9717121383,-0.0378803246,0.6045044065,0.8933793902,-0.0286708530,0.5884874463,0.9269710183,-0.0333977118,0.5775628090,0.9499137998,-0.0344912931,0.5690612253,0.9661206317,-0.0364662806,0.6213074327,0.9021562934,-0.0293930769,0.6121356487,0.9318469167,-0.0338315032,0.6052135825,0.9493983984,-0.0347885974,0.5998053262,0.9633509499,-0.0362016760,0.4031201571,0.8552156383,0.0000002348,0.4309729636,0.8650162816,-0.0051621292,0.4596938193,0.8791736960,-0.0107374247,0.4814985161,0.8908685544,-0.0150349325,0.4989403680,0.8986640387,-0.0191704461,0.4515168826,0.8858902167,-0.0208128484,0.4748687446,0.9201463461,-0.0338932946,0.4868546724,0.9445111156,-0.0408541262,0.4956788782,0.9647303251,-0.0438326409,0.4349434376,0.8965566754,-0.0245659258,0.4545651674,0.9313226342,-0.0353763811,0.4653261006,0.9570446610,-0.0404996164,0.4732816468,0.9783863568,-0.0430623173,0.4152686596,0.9059184194,-0.0268820915,0.4301857948,0.9379479289,-0.0368651785,0.4394035935,0.9596619606,-0.0394530930,0.4471832451,0.9762791250,-0.0408138894,0.3954476714,0.9138277173,-0.0291488804,0.4005838335,0.9382618070,-0.0381943509,0.4052488506,0.9544690251,-0.0401087776,0.4099082860,0.9704065272,-0.0404277658
20,1.0000000000,1.0000000000,0.6058814659,0.8502222821,0.0000001923,0.5793981552,0.8577275276,-0.0060976790,0.5541936755,0.8777480721,-0.0122351870,0.5336242067,0.8965382229,-0.0160526527,0.5163975982,0.9087451325,-0.0212526655,0.5685820227,0.8771225178,-0.0267309715,0.5511116385,0.9183205962,-0.0355394520,0.5429729819,0.9441483021,-0.0381650291,0.5376875317,0.9651091844,-0.0387668041,0.5860801339,0.8848778605,-0.0285581183,0.5666147470,0.9259088635,-0.0353659838,0.5559503436,0.9526515007,-0.0368389599,0.5494950673,0.9709858987,-0.0380065981,0.6039690375,0.8925046325,-0.0290753040,0.5883400440,0.9265420437,-0.0344265699,0.5769939423,0.9493308663,-0.0357153714,0.5689967325,0.9650859593,-0.0364860694,0.6208794117,0.9012787342,-0.0295879375,0.6122025847,0.9315765500,-0.0346599482,0.6050660014,0.9497919679,-0.0359649062,0.5990929685,0.9624057741,-0.0361229313,0.4033450256,0.8546819244,0.0000002350,0.4315886497,0.8646070361,-0.0053319880,0.4600402117,0.8785048723,-0.0104372473,0.4815213226,0.8911704785,-0.0147597559,0.4988296614,0.8989775695,-0.0187853035,0.4516979698,0.8858406572,-0.0201890956,0.4761215448,0.9203075767,-0.0305845886,0.4876671433,0.9450110793,-0.0373780578,0.4956002480,0.9650109646,-0.0428902502,0.4369154274,0.8972960114,-0.0213569142,0.4553774297,0.9312217236,-0.0324659422,0.4654757380,0.9575569630,-0.0378008932,0.4730928178,0.9777640279,-0.0420486880,0.4180195928,0.9067243934,-0.0238162987,0.4314001501,0.9358856082,-0.0343633741,0.4400135875,0.9571300149,-0.0376324058,0.4470627824,0.9746821683,-0.0400229260,0.3986193240,0.9145489335,-0.0262939222,0.4018359780,0.9380294681,-0.0355989151,0.4052961767,0.9543058276,-0.0379363149,0.4086822895,0.9689196734,-0.0398830946
21,1.0000000000,1.0000000000,0.6055860374,0.8507487291,0.0000001862,0.5804866552,0.8585287929,-0.0055174385,0.5544450283,0.8784076571,-0.0113715371,0.5335332389,0.8961935742,-0.0157606991,0.5162184344,0.9080780993,-0.0210946692,0.5679825714,0.8768221425,-0.0264061108,0.5510494113,0.9172084928,-0.0343452655,0.5428872705,0.9437074065,-0.0371302478,0.5377245175,0.9653438486,-0.0386059433,0.5858297944,0.8849226832,-0.0276764166,0.5667934418,0.9240291715,-0.0342022926,0.5566293001,0.9509319067,-0.0357930362,0.5498785811,0.9707484096,-0.0382704262,0.6036080122,0.8934736252,-0.0283809341,0.5877805948,0.9263215065,-0.0332277603,0.5772001147,0.9491655827,-0.0342618637,0.5691544416,0.9645895080,-0.0367510749,0.6205839515,0.9033551812,-0.0290955324,0.6106568575,0.9329825044,-0.0335019380,0.6033521295,0.9503745437,-0.0342257805,0.5986182019,0.9617030304,-0.0364183908,0.4035569856,0.8546988310,0.0000002359,0.4317546189,0.8648102880,-0.0050594416,0.4605026841,0.8794941306,-0.0101448223,0.4813642029,0.8918533998,-0.0147385218,0.4986027819,0.8995043897,-0.0187773538,0.4517350883,0.8866111847,-0.0199801428,0.4750265777,0.9203586578,-0.0317000449,0.4868497252,0.9449191093,-0.0383058749,0.4955790711,0.9662211853,-0.0424338193,0.4364439249,0.8959354758,-0.0228118971,0.4555163085,0.9312130809,-0.0334543623,0.4656989574,0.9579257965,-0.0383010954,0.4727274567,0.9785234797,-0.0414880728,0.4174852669,0.9038020968,-0.0254129935,0.4309309125,0.9347001314,-0.0356694236,0.4400678575,0.9570221305,-0.0389850065,0.4469995916,0.9748143130,-0.0396212153,0.3976318240,0.9103686213,-0.0279639103,0.4001192451,0.9356849790,-0.0372914448,0.4038528204,0.9530249834,-0.0399108306,0.4082735593,0.9689117357,-0.0395760538
22,1.0000000000,1.0000000000,0.6051317932,0.8514945550,0.0000001779,0.5802493095,0.8576291800,-0.0048398296,0.5545319915,0.8775297999,-0.0107348617,0.5334268593,0.8963704870,-0.0154149217,0.5160435362,0.9079600438,-0.0208564090,0.5671724611,0.8773729889,-0.0259304158,0.5499163866,0.9172927141,-0.0343291238,0.5424017906,0.9438934922,-0.0370548628,0.5379053964,0.9661982504,-0.0383493502,0.5841959715,0.8834300637,-0.0281404816,0.5660379529,0.9238013029,-0.0346682779,0.5565075874,0.9507340193,-0.0362605564,0.5505781848,0.9713336635,-0.0385261025,0.6023479104,0.8909633756,-0.0291901287,0.5872402787,0.9257967472,-0.0342331529,0.5771256089,0.9486947656,-0.0351659358,0.5695274792,0.9649090143,-0.0371112717,0.6200541854,0.9000558257,-0.0300928671,0.6105104089,0.9293314815,-0.0350404754,0.6039307117,0.9465134740,-0.0357925966,0.5985239401,0.9616535711,-0.0369306159,0.4037252261,0.8558091800,0.0000002364,0.4306911230,0.8637037277,-0.0051528760,0.4587406516,0.8782104850,-0.0104484381,0.4811835442,0.8937104267,-0.0149625184,0.4984416589,0.9012175693,-0.0191128515,0.4517121932,0.8888190619,-0.0201900042,0.4743593931,0.9195854664,-0.0320273414,0.4865179658,0.9443075657,-0.0387836993,0.4956918706,0.9689993576,-0.0425379257,0.4357580543,0.8961259723,-0.0228873249,0.4548191130,0.9308513999,-0.0335044079,0.4649405479,0.9575662017,-0.0384319276,0.4721900057,0.9809816580,-0.0415331626,0.4166387320,0.9050693512,-0.0253744647,0.4308113754,0.9346684813,-0.0353905931,0.4397424459,0.9563497901,-0.0382959023,0.4467804512,0.9771857464,-0.0396870346,0.3967114091,0.9126757383,-0.0278587583,0.4007527828,0.9352420568,-0.0370003097,0.4048198164,0.9514678717,-0.0392214991,0.4085386177,0.9709984302,-0.0396056913
